6,2,3405.3333333324713,0.005630511463843371
7,1,5639.28571428539,0.010878251763667805
4,4,52095,0.0574239417989418
6,2,29428.500000071068,0.04865823412710163
4,4,3189.25,0.00351548721340388
6,2,4712.499999999631,0.0077918320105814
4,4,5067,0.005585317460317461
7,1,40710.28571432908,0.07853064373906073
6,3,28328.8333333964,0.04684000220468982
6,3,625.9999999999973,0.0010350529100529055
7,2,10545.428571419323,0.020342261904744065
7,2,3477.857142858783,0.006708829365082529
6,3,8291.000000005599,0.013708664021173279
6,3,2763.4999999997217,0.00456927910052864
4,4,62367.25,0.06874696869488536
4,4,8357.25,0.009212136243386243
6,3,12064.499999991871,0.019947916666653225
6,3,2226.3333333335436,0.003681106701940383
6,3,1336.5000000000489,0.0022098214285715093
6,3,1422.6666666667547,0.002352292768959581
6,3,5276.500000000657,0.00872437169312278
6,3,876.666666666607,0.0014495149911815592
6,4,4910.999999999992,0.008120039682539668
7,2,37922.85714294107,0.07315365961215484
7,2,8656.285714279902,0.016698082010570797
7,2,540.5714285714608,0.0010427689594356884
6,4,34000.83333341076,0.05621830908302043
6,4,1168.833333333306,0.0019325947971780854
1,1,915084,0.25217261904761906
6,4,12066.66666665853,0.01995149911815233
6,4,2426.833333333361,0.004012621252204631
4,5,110295.25,0.12157765652557319
4,5,3054.25,0.0033666776895943562
4,5,4058.25,0.004473379629629629
7,2,31394.000000143948,0.06055941358052459
7,2,5892.571428570644,0.011366843033508186
4,5,22514,0.024817019400352733
4,5,625.5,0.000689484126984127
6,4,28049.83333339437,0.04637869268087693
7,2,11382.857142846371,0.02195767195765118
4,5,12823.25,0.014134975749559082
7,2,8774.14285713683,0.01692542989416827
4,5,15883.5,0.017508267195767195
4,5,2281.75,0.0025151565255731923
6,4,16666.66666664488,0.02755731922394987
7,2,2994.857142858124,0.005777116402118295
7,3,492.85714285717836,0.0009507275132275817
4,5,3079.25,0.003394235008818342
4,5,5586.25,0.006157682980599647
6,4,8003.833333338951,0.013233851410944032
6,4,296.33333333333206,0.000489969135802467
4,6,12603.5,0.013892746913580247
4,6,4250.5,0.004685295414462081
4,6,4458.5,0.004914572310405644
6,4,10806.666666663114,0.017868165784826577
1,1,525344,0.14477072310405645
7,3,22312.142857187686,0.043040399030068836
4,6,11937.75,0.013158895502645502
1,1,64263,0.017709160052910053
6,5,18707.66666665973,0.030931988536143734
7,3,11182.14285713245,0.02157049162255488
7,3,10055.1428571345,0.019396494708978588
4,6,36483.5,0.04021549823633157
1,1,141841,0.039087577160493825
6,5,17990.16666665451,0.029745645943542513
6,5,3234.66666666596,0.005348324514990013
6,5,3375.833333332498,0.005581735008816961
4,6,30268.5,0.03336474867724868
6,5,12411.166666657276,0.020521108906510047
1,1,154496,0.04257495590828924
6,5,2830.6666666663273,0.004680335097001202
4,6,12295,0.013552689594356262
6,5,2952.3333333328833,0.004881503527336117
7,3,30752.571428708376,0.05932208994735412
7,3,1900.4285714282946,0.003665950176366309
4,6,14708,0.01621252204585538
6,5,8786.000000003798,0.014527116402122682
6,5,1292.1666666666954,0.0021365189594356737
7,3,4816.714285715458,0.009291501322753585
6,5,9439.333333334755,0.015607363315698999
6,6,4430.666666665785,0.0073258377425029515
7,3,13078.285714271859,0.025228174603147874
7,3,5166.857142857678,0.00996693121693225
4,6,45429.25,0.05007633377425044
6,6,15650.833333312157,0.02587770061724894
7,3,7255.857142853878,0.013996638007048376
7,4,98.42857142857105,0.00018986992945326203
6,6,2351.33333333343,0.003887786596120089
1,1,317454,0.08748181216931217
4,6,12178.5,0.013424272486772486
6,6,8691.666666670808,0.014371141975315489
6,6,5323.166666667408,0.00880153218695008
6,6,5769.500000001553,0.009539517195769764
6,6,1389.0000000000728,0.0022966269841271044
6,6,761.1666666666332,0.0012585427689593802
6,6,1810.5000000002644,0.0029935515873020244
6,6,2377.5000000000728,0.003931051587301708
6,7,191.49999999999784,0.00031663359788359433
7,4,25753.000000082382,0.04967785493843052
7,4,5989.285714284753,0.011553406084654232
4,7,49760,0.05485008818342152
6,7,9643.00000000068,0.01594411375661488
4,7,7179.75,0.007914186507936507
6,7,10840.166666662992,0.017923555996466587
4,7,25341,0.02793320105820106
7,4,22384.571428617048,0.04318011463853597
7,4,2831.571428572187,0.005462136243387706
4,7,29722,0.032762345679012345
7,4,13688.285714270749,0.02640487213400993
7,4,4347.28571428774,0.008385967813055055
4,7,12094.5,0.013331679894179894
7,4,2003.7142857139854,0.0038651895943556816
6,7,37281.33333336302,0.06164241622579864
7,4,5555.285714285543,0.010716214726631063
6,7,17944.66666665418,0.02967041446206048
4,7,31633.5,0.03486937830687831
4,7,3953,0.004357363315696649
6,7,4515.499999999272,0.007466104497353294
7,4,17297.714285704387,0.03336750440915198
6,7,3084.3333333327632,0.005099757495589887
6,7,10151.833333332163,0.01678543871252011
4,7,25799.5,0.02843860229276896
6,7,9220.166666668885,0.015244984567904903
6,7,2487.6666666666392,0.004113205467372089
7,5,24670.857142927714,0.04759038800719081
7,1,5069.7142857149975,0.009779541446209487
7,5,3481.714285715931,0.006716269841273015
4,7,28465.75,0.031377590388007054
4,7,6858.75,0.007560350529100529
7,1,12770.71428570099,0.024634865520256538
7,1,1312.7142857141425,0.0025322420634917874
7,5,11707.999999988637,0.022584876543187957
1,1,1084627,0.29889412477954147
5,1,21460.20000004301,0.02956927910058836
7,1,13362.714285699913,0.025776840828896436
5,1,9981.000000001248,0.01375248015873188
7,1,3281.4285714299435,0.006329916225752206
7,5,23634.142857202114,0.04559055335108432
7,1,9656.285714278083,0.0186270943562463
7,1,172.42857142856894,0.0003326168430335049
5,1,21136.20000004183,0.029122850529158167
7,5,8806.7142857082,0.016988260581998843
7,5,1655.9999999997788,0.003194444444444018
5,1,7714.999999995174,0.010630235890645908
7,5,749.4285714285562,0.0014456569664902704
7,1,13462.28571427116,0.025968915343887268
7,6,4578.714285715891,0.008832396384482813
7,6,3272.285714287074,0.006312279541448831
7,5,15043.428571411141,0.02901895943559248
7,6,12725.714285701071,0.02454805996470114
7,6,215.28571428571058,0.00041528880070546025
7,5,10197.428571419956,0.01967096560844899
1,1,435445,0.11999696869488537
5,1,44257.399999916954,0.060980764991067235
7,6,6024.71428571326,0.011621748236329593
7,5,6513.142857140943,0.012563932980595957
5,1,4586.5999999980195,0.006319720017633955
7,6,2091.9999999997494,0.004035493827160011
7,6,1730.2857142854762,0.0033377425044087117
1,1,88236,0.02431547619047619
7,6,4616.142857144394,0.008904596560849526
7,7,5669.1428571424785,0.01093584656084583
5,1,14481.000000017619,0.019952876984151262
7,7,3896.4285714307825,0.007516258818346416
7,6,10171.99999999143,0.019621913580230382
5,1,13912.60000001555,0.01916969797180273
5,1,5136.599999997519,0.007077546296292878
7,6,9315.42857142156,0.017969576719563195
5,3,2758.9999999996817,0.003801532186948415
5,1,10596.800000003488,0.01460097001764149
7,7,18801.142857149367,0.03626763668431591
5,2,9951.800000001142,0.013712246472664712
1,1,246189,0.06784308862433862
5,3,17831.600000029808,0.02456955467376241
5,2,8097.599999994826,0.01115740740740028
1,2,52860,0.014566798941798942
5,2,6884.999999995929,0.009486607142851532
1,2,22081,0.0060849316578483244
5,3,11422.20000000649,0.015738260582019523
7,7,17677.1428571371,0.034099426807749036
5,2,3495.199999999012,0.004815917107582413
5,2,1101.4000000001133,0.001517581569665059
7,7,3019.5714285724434,0.005824790564375856
7,7,478.42857142860447,0.0009228946208113513
7,7,4824.2857142868725,0.00930610670194227
